sku,Total_Revenue,Total_Quantity,ASP
JNE1234-MULTI-KR-032-XS,2375.95,3,791.9833333333332
JNE1234-MULTI-KR-032-XXL,2685.38,6,447.56333333333333
JNE1234-MULTI-KR-032-XXXL,2083.0,7,297.57142857142856
JNE1407-BLACK-KR-UDF18-XL,390.0,1,390.0
JNE1408-GREY-KR-UDF19-L,5285.0,9,587.2222222222222
JNE1408-GREY-KR-UDF19-M,1881.0,6,313.5
JNE1408-GREY-KR-UDF19-S,984.0,3,328.0
JNE1408-GREY-KR-UDF19-XL,1279.0,4,319.75
JNE1408-GREY-KR-UDF19-XXL,2482.0,8,310.25
JNE1408-GREY-KR-UDF19-XXXL,1429.0,4,357.25
JNE1408-KR-UDF19-A-L,4042.0,9,449.1111111111111
JNE1408-KR-UDF19-A-M,3782.0,9,420.22222222222223
JNE1408-KR-UDF19-A-S,1890.0,4,472.5
JNE1408-KR-UDF19-A-XL,2603.52,6,433.92
JNE1408-KR-UDF19-A-XS,3100.0,8,387.5
JNE1408-KR-UDF19-A-XXL,307.0,1,307.0
JNE1408-KR-UDF19-A-XXXL,3454.1,9,383.7888888888889
JNE1525-KR-UDF19-A-L,3351.0,11,304.6363636363636
JNE1525-KR-UDF19-A-M,1839.0,4,459.75
JNE1525-KR-UDF19-A-S,2448.0,8,306.0
JNE1525-KR-UDF19-A-XL,3072.0,6,512.0
JNE1525-KR-UDF19-A-XS,2115.19,4,528.7975
JNE1525-KR-UDF19-A-XXL,923.0,3,307.6666666666667
JNE1525-KR-UDF19-A-XXXL,1518.0,3,506.0
JNE1525-KR-UDF19BLACK-L,3340.0,9,371.1111111111111
JNE1525-KR-UDF19BLACK-M,10058.0,27,372.51851851851853
JNE1525-KR-UDF19BLACK-S,4620.0,13,355.38461538461536
JNE1525-KR-UDF19BLACK-XL,4300.0,10,430.0
JNE1525-KR-UDF19BLACK-XS,2749.0,9,305.44444444444446
JNE1525-KR-UDF19BLACK-XXL,4271.38,13,328.5676923076923
JNE1525-KR-UDF19BLACK-XXXL,2739.0,9,304.3333333333333
JNE1906-KR-031-L,5813.0,15,387.53333333333336
JNE1906-KR-031-M,9551.0,26,367.34615384615387
JNE1906-KR-031-S,8118.0,23,352.95652173913044
JNE1906-KR-031-XL,4463.1,10,446.31000000000006
JNE1906-KR-031-XS,4549.0,9,505.44444444444446
JNE1906-KR-031-XXL,7764.0,21,369.7142857142857
JNE1906-KR-031-XXXL,7764.0,19,408.63157894736844
JNE1951-KR-155-L,2597.0,7,371.0
JNE1951-KR-155-M,2576.0,7,368.0
JNE1951-KR-155-S,1472.0,4,368.0
JNE1951-KR-155-XL,3336.48,8,417.06
JNE1951-KR-155-XS,1469.0,4,367.25
JNE1951-KR-155-XXL,6340.48,16,396.28
JNE1951-KR-155-XXXL,3573.48,7,510.4971428571429
JNE1975-KR-309-S,229.0,1,229.0
JNE1975-KR-309-XS,458.0,2,229.0
JNE1975-KR-309-XXL,687.0,3,229.0
JNE1977-KR-237-L,4525.0,14,323.2142857142857
JNE1977-KR-237-M,3748.67,13,288.35923076923075
JNE1977-KR-237-S,1463.0,5,292.6
JNE1977-KR-237-XL,1830.34,5,366.068
JNE1977-KR-237-XS,4237.34,11,385.2127272727273
JNE1977-KR-237-XXL,5512.67,18,306.25944444444445
JNE1977-KR-237-XXXL,819.0,3,273.0
JNE1998-KR-311-L,2071.95,4,517.9875
JNE1998-KR-311-M,3269.0,11,297.1818181818182
JNE1998-KR-311-S,1460.95,4,365.2375
JNE1998-KR-311-XL,5093.0,17,299.5882352941176
JNE1998-KR-311-XS,1180.0,4,295.0
JNE1998-KR-311-XXL,5335.9,16,333.49375
JNE2006-KR-158-S,501.0,1,501.0
JNE2009-KR-310-L,1177.67,3,392.5566666666667
JNE2009-KR-310-M,2384.0,8,298.0
JNE2009-KR-310-S,1213.0,5,242.6
JNE2009-KR-310-XL,2074.67,6,345.77833333333336
JNE2009-KR-310-XS,2709.0,5,541.8
JNE2009-KR-310-XXL,1216.0,4,304.0
JNE2014-KR-178-L,33740.96,74,455.9589189189189
JNE2014-KR-178-M,34159.9,83,411.5650602409639
JNE2014-KR-178-S,14004.0,31,451.741935483871
JNE2014-KR-178-XL,45139.04,103,438.24310679611654
JNE2014-KR-178-XS,6636.0,17,390.3529411764706
JNE2014-KR-178-XXL,18553.57,44,421.67204545454547
JNE2014-KR-178-XXXL,22508.38,50,450.1676
JNE2032-KR-205-L,4280.38,11,389.12545454545455
JNE2032-KR-205-M,2784.0,9,309.3333333333333
JNE2032-KR-205-S,2757.0,7,393.85714285714283
JNE2032-KR-205-XL,3717.0,12,309.75
JNE2032-KR-205-XS,1520.0,5,304.0
JNE2032-KR-205-XXL,5240.0,16,327.5
JNE2032-KR-205-XXXL,6161.58,16,385.09875
JNE2049-KR-351-L,3045.0,7,435.0
JNE2049-KR-351-M,4097.0,8,512.125
JNE2049-KR-351-S,4296.0,9,477.3333333333333
JNE2049-KR-351-XL,4986.48,10,498.64799999999997
JNE2049-KR-351-XS,6601.0,14,471.5
JNE2049-KR-351-XXL,2953.0,7,421.85714285714283
JNE2049-KR-351-XXXL1,7547.0,17,443.94117647058823
JNE2058-KR-339-L,605.0,1,605.0
JNE2086-KR-389-L,15327.71,19,806.7215789473684
JNE2086-KR-389-M,13087.14,15,872.476
JNE2086-KR-389-S,1321.0,2,660.5
JNE2086-KR-389-XL,699.0,1,699.0
JNE2086-KR-389-XS,1370.0,2,685.0
JNE2086-KR-389-XXXL,2020.0,3,673.3333333333334
JNE2100-KR-144-L,9737.0,25,389.48
JNE2100-KR-144-M,10367.0,26,398.7307692307692
JNE2100-KR-144-S,6711.24,15,447.416
JNE2100-KR-144-XL,8049.0,22,365.8636363636364
JNE2100-KR-144-XS,1829.0,5,365.8
JNE2100-KR-144-XXL,9842.0,21,468.6666666666667
JNE2100-KR-144-XXXL,3396.0,9,377.3333333333333
JNE2101-KR-210-L,277.0,1,277.0
JNE2101-KR-210-S,1183.0,4,295.75
JNE2101-KR-210-XL,840.0,3,280.0
JNE2113-KR-381-L,974.24,1,974.24
JNE2113-KR-381-M,1516.24,2,758.12
JNE2113-KR-381-S,1996.0,4,499.0
JNE2113-KR-381-XL,542.0,1,542.0
JNE2113-KR-381-XXL,5429.0,8,678.625
JNE2131-KR-A-L,1528.0,2,764.0
JNE2131-KR-A-M,599.0,1,599.0
JNE2131-KR-A-S,599.0,1,599.0
JNE2131-KR-A-XL,599.0,1,599.0
JNE2131-KR-A-XXL,563.0,1,563.0
JNE2131-KR-A-XXXL,2408.0,2,1204.0
JNE2132-KR-398-L,566.0,1,566.0
JNE2132-KR-398-M,2900.0,2,1450.0
JNE2132-KR-398-S,1048.0,2,524.0
JNE2132-KR-398-XL,519.0,1,519.0
JNE2132-KR-398-XS,1048.0,2,524.0
JNE2132-KR-398-XXL,3201.05,5,640.21
JNE2132-KR-398-XXXL,2785.0,4,696.25
JNE2145-KR-A-L,605.0,0,inf
JNE2145-KR-A-XL,391.0,1,391.0
JNE2145-KR-A-XXXL,391.0,1,391.0
JNE2153-KR-278-A-M,7740.8099999999995,17,455.3417647058823
JNE2153-KR-278-A-S,8045.81,18,446.9894444444445
JNE2153-KR-278-A-XL,4476.81,8,559.60125
JNE2153-KR-278-A-XS,1696.0,4,424.0
JNE2153-KR-278-A-XXL,6148.4,12,512.3666666666667
JNE2153-KR-278-A-XXXL,6193.0,14,442.35714285714283
JNE2170-KR-436-L,1554.0,3,518.0
JNE2170-KR-436-M,1036.0,2,518.0
JNE2170-KR-436-S,2090.0,4,522.5
JNE2170-KR-436-XL,2684.0,5,536.8
JNE2170-KR-436-XS,1130.0,2,565.0
JNE2170-KR-436-XXL,1554.0,3,518.0
JNE2170-KR-436-XXXL,1036.0,2,518.0
JNE2171-KR-437-L,11530.81,21,549.0861904761905
JNE2171-KR-437-M,31223.86,57,547.7870175438596
JNE2171-KR-437-S,12733.0,24,530.5416666666666
JNE2171-KR-437-XL,36137.15,63,573.6055555555556
JNE2171-KR-437-XS,4231.0,7,604.4285714285714
JNE2171-KR-437-XXL,5036.43,9,559.6033333333334
JNE2171-KR-437-XXXL,3890.43,7,555.7757142857142
JNE2199-KR-411-A-L,11653.19,29,401.8341379310345
JNE2199-KR-411-A-M,6690.57,14,477.8978571428571
JNE2199-KR-411-A-S,1412.0,4,353.0
JNE2199-KR-411-A-XL,15716.0,37,424.7567567567568
JNE2199-KR-411-A-XS,2975.0,5,595.0
JNE2199-KR-411-A-XXL,11528.66,26,443.40999999999997
JNE2199-KR-411-A-XXXL,8030.0,21,382.3809523809524
JNE2205-KR-467-A-L,2821.0,8,352.625
JNE2205-KR-467-A-M,6088.05,16,380.503125
JNE2205-KR-467-A-S,2688.0,8,336.0
JNE2205-KR-467-A-XL,3069.0,9,341.0
JNE2205-KR-467-A-XS,3078.0,2,1539.0
JNE2205-KR-467-A-XXL,3056.05,8,382.00625
JNE2205-KR-467-A-XXXL,4031.0,8,503.875
JNE2209-KR-498-A-XL,499.0,1,499.0
JNE2251-KR-537-C-L,425.0,1,425.0
JNE2251-KR-537-C-S,1197.0,3,399.0
JNE2251-KR-537-C-XL,399.0,1,399.0
JNE2251-KR-537-C-XS,399.0,1,399.0
JNE2251-KR-537-C-XXL,1712.0,4,428.0
JNE2251-KR-537-C-XXXL,399.0,1,399.0
JNE2251-KR-537-L,429.0,1,429.0
JNE2251-KR-537-M,1245.0,3,415.0
JNE2251-KR-537-S,605.0,1,605.0
JNE2251-KR-537-XL,858.0,2,429.0
JNE2251-KR-537-XS,858.0,2,429.0
JNE2251-KR-537-XXL,2025.0,5,405.0
JNE2251-KR-537-XXXL,798.0,2,399.0
JNE2262-KR-569-S,1121.0,3,373.6666666666667
JNE2265-KR-501-L,4498.0,12,374.8333333333333
JNE2265-KR-501-M,3522.0,9,391.3333333333333
JNE2265-KR-501-S,2928.0,9,325.3333333333333
JNE2265-KR-501-XL,3246.0,10,324.6
JNE2265-KR-501-XS,3543.0,11,322.09090909090907
JNE2265-KR-501-XXL,6110.0,17,359.4117647058824
JNE2266-KR-490-A-L,1341.0,2,670.5
JNE2266-KR-490-A-M,3074.48,6,512.4133333333333
JNE2266-KR-490-A-S,1796.48,4,449.12
JNE2266-KR-490-A-XL,4302.0,12,358.5
JNE2266-KR-490-A-XS,3182.2,7,454.59999999999997
JNE2266-KR-490-A-XXL,1770.0,5,354.0
JNE2270-KR-487-A-L,19672.0,32,614.75
JNE2270-KR-487-A-M,28992.0,43,674.2325581395348
JNE2270-KR-487-A-S,16102.0,30,536.7333333333333
JNE2270-KR-487-A-XL,29787.33,52,572.8332692307692
JNE2270-KR-487-A-XS,6499.0,10,649.9
JNE2270-KR-487-A-XXL,54466.0,99,550.1616161616162
JNE2291-KR-602-L,7003.0,18,389.05555555555554
JNE2291-KR-602-M,6901.0,15,460.06666666666666
JNE2291-KR-602-S,6474.1,14,462.4357142857143
JNE2291-KR-602-XL,2518.1,4,629.525
JNE2291-KR-602-XS,3371.81,8,421.47625
JNE2291-KR-602-XXL,5251.81,13,403.98538461538465
JNE2291-KR-602-XXXL,4135.8,10,413.58000000000004
JNE2292-KR-588-L,835.0,2,417.5
JNE2293-KR-555-XXL,654.0,2,327.0
JNE2294-KR-A-L,3264.0,6,544.0
JNE2294-KR-A-S,544.0,1,544.0
JNE2294-KR-A-XL,2982.0,5,596.4
JNE2294-KR-A-XS,605.0,0,inf
JNE2294-KR-A-XXL,2143.0,4,535.75
JNE2294-KR-A-XXXL,1632.0,3,544.0
JNE2300-KR-594-A-S,574.0,1,574.0
JNE2302-KR-595-G-M,422.0,1,422.0
JNE2305-KR-533-L,19086.2,56,340.825
JNE2305-KR-533-M,50412.0,126,400.0952380952381
JNE2305-KR-533-S,20266.66,47,431.20553191489364
JNE2305-KR-533-XL,51499.0,122,422.12295081967216
JNE2305-KR-533-XS,15667.0,32,489.59375
JNE2305-KR-533-XXL,6967.0,27,258.037037037037
JNE2307-KR-572-L,1480.76,4,370.19
JNE2307-KR-572-M,1521.0,3,507.0
JNE2307-KR-572-XL,903.0,3,301.0
JNE2307-KR-572-XXL,1801.0,4,450.25
JNE2309-KR-598-L,597.0,1,597.0
JNE2321-KR-576-L,643.0,1,643.0
JNE2323-KR-574-XS,643.0,1,643.0
JNE2324-KR-575-XXL,631.0,1,631.0
JNE3030-KR-L,5579.95,6,929.9916666666667
JNE3030-KR-M,2944.0,4,736.0
JNE3030-KR-S,736.0,1,736.0
JNE3030-KR-XL,5152.0,7,736.0
JNE3030-KR-XS,2172.95,2,1086.475
JNE3030-KR-XXL,3509.71,4,877.4275
JNE3030-KR-XXXL,13248.0,18,736.0
JNE3042-KR-L,587.0,2,293.5
JNE3042-KR-M,1472.67,4,368.1675
JNE3042-KR-S,2694.0,7,384.85714285714283
JNE3042-KR-XL,570.1,1,570.1
JNE3042-KR-XS,888.6700000000001,2,444.33500000000004
JNE3042-KR-XXL,1186.0,4,296.5
JNE3042-KR-XXXL,1776.0,6,296.0
JNE3062-KR-M,425.0,1,425.0
JNE3065-KR-L,389.0,1,389.0
JNE3065-KR-M,1179.0,3,393.0
JNE3065-KR-S,393.0,1,393.0
JNE3065-KR-XL,2158.29,3,719.43
JNE3065-KR-XXL,2335.48,5,467.096
JNE3068-KR-A-L,18479.0,24,769.9583333333334
JNE3068-KR-A-M,9712.0,15,647.4666666666667
JNE3068-KR-A-S,4872.0,7,696.0
JNE3068-KR-A-XL,8981.72,11,816.52
JNE3068-KR-A-XXL,21145.72,25,845.8288
JNE3144-KR-S,390.0,1,390.0
JNE3157-KR-M,620.0,1,620.0
JNE3160-KR-G-L,38139.04,50,762.7808
JNE3160-KR-G-M,35923.66,45,798.3035555555556
JNE3160-KR-G-S,24347.29,30,811.5763333333333
JNE3160-KR-G-XL,45707.0,55,831.0363636363636
JNE3160-KR-G-XS,1989.76,1,1989.76
JNE3160-KR-G-XXL,27160.09,35,776.0025714285714
JNE3160-KR-G-XXXL,17985.46,19,946.6031578947368
JNE3160-KR-L,19040.48,25,761.6192
JNE3160-KR-M,17012.0,21,810.0952380952381
JNE3160-KR-S,10675.0,14,762.5
JNE3160-KR-XL,9353.0,13,719.4615384615385
JNE3160-KR-XS,7286.0,10,728.6
JNE3160-KR-XXL,22844.0,29,787.7241379310345
JNE3160-KR-XXXL,5700.0,8,712.5
JNE3220-KR-XXL,1128.0,1,1128.0
JNE3225-KR-L,349.0,1,349.0
JNE3225-KR-M,1047.0,3,349.0
JNE3225-KR-S,1652.0,3,550.6666666666666
JNE3225-KR-XL,2257.0,3,752.3333333333334
JNE3225-KR-XS,1073.0,3,357.6666666666667
JNE3225-KR-XXL,698.0,2,349.0
JNE3225-KR-XXXL,605.0,1,605.0
JNE3234-KR-M,689.0,1,689.0
JNE3251-KR-L,319.0,1,319.0
JNE3251-KR-M,319.0,1,319.0
JNE3251-KR-XL,319.0,1,319.0
JNE3252-KR-L,4979.57,7,711.3671428571428
JNE3252-KR-M,2942.0,5,588.4
JNE3252-KR-S,950.0,2,475.0
JNE3252-KR-XL,8681.0,15,578.7333333333333
JNE3252-KR-XS,1892.0,4,473.0
JNE3252-KR-XXL,5371.0,10,537.1
JNE3252-KR-XXXL,6490.0,14,463.57142857142856
JNE3253-KR-M,987.0,3,329.0
JNE3253-KR-XL,329.0,1,329.0
JNE3255-KR-L,1948.0,4,487.0
JNE3255-KR-M,1579.0,2,789.5
JNE3255-KR-S,3527.0,6,587.8333333333334
JNE3255-KR-XL,2922.0,6,487.0
JNE3255-KR-XS,1461.0,3,487.0
JNE3255-KR-XXL,1948.0,4,487.0
JNE3255-KR-XXXL,1461.0,3,487.0
JNE3256-KR-L,2880.81,5,576.162
JNE3256-KR-M,3884.0,8,485.5
JNE3256-KR-S,4976.0,9,552.8888888888889
JNE3256-KR-XL,5797.62,10,579.762
JNE3256-KR-XS,1573.0,2,786.5
JNE3256-KR-XXL,2922.0,6,487.0
JNE3256-KR-XXXL,9430.62,15,628.7080000000001
JNE3257-KR-L,1599.0,1,1599.0
JNE3257-KR-M,825.0,2,412.5
JNE3257-KR-S,436.0,1,436.0
JNE3257-KR-XL,1282.0,3,427.3333333333333
JNE3257-KR-XXL,3067.86,6,511.31
JNE3261-KR-L,8666.0,20,433.3
JNE3261-KR-M,7446.0,17,438.0
JNE3261-KR-S,4384.0,12,365.3333333333333
JNE3261-KR-XL,8697.91,18,483.21722222222223
JNE3261-KR-XS,1476.0,4,369.0
JNE3261-KR-XXL,10534.62,25,421.38480000000004
JNE3261-KR-XXXL,3564.0,11,324.0
JNE3265-KR-L,8768.52,21,417.54857142857145
JNE3265-KR-M,4731.0,13,363.9230769230769
JNE3265-KR-S,4658.0,7,665.4285714285714
JNE3265-KR-XL,5715.0,19,300.7894736842105
JNE3265-KR-XXL,11036.33,28,394.15464285714285
JNE3270-KR-L,2256.0,6,376.0
JNE3270-KR-M,1134.0,4,283.5
JNE3270-KR-S,2256.0,6,376.0
JNE3270-KR-XL,2485.0,5,497.0
JNE3270-KR-XS,3014.0,8,376.75
JNE3270-KR-XXL,2208.01,3,736.0033333333334
JNE3270-KR-XXXL,2621.0,7,374.42857142857144
JNE3273-KR-L,1948.24,3,649.4133333333333
JNE3273-KR-M,4214.0,5,842.8
JNE3273-KR-S,950.0,2,475.0
JNE3273-KR-XL,4904.0,9,544.8888888888889
JNE3273-KR-XS,475.0,1,475.0
JNE3273-KR-XXL,1972.0,4,493.0
JNE3273-KR-XXXL,1958.0,4,489.5
JNE3276-KR-XXL,398.0,2,199.0
JNE3276-KR-XXXL,199.0,1,199.0
JNE3279-KR-A-S,1192.3400000000001,2,596.1700000000001
JNE3279-KR-A-XS,903.0,3,301.0
JNE3279-KR-A-XXL,631.0,2,315.5
JNE3279-KR-A-XXXL,301.0,1,301.0
JNE3281-KR-XL,451.0,1,451.0
JNE3284-KR-M,324.0,1,324.0
JNE3284-KR-S,972.0,3,324.0
JNE3284-KR-XL,308.57,0,inf
JNE3284-KR-XXL,324.0,1,324.0
JNE3288-KR-L,3476.0,8,434.5
JNE3288-KR-M,3012.0,7,430.2857142857143
JNE3288-KR-S,442.0,1,442.0
JNE3288-KR-XL,3007.9,5,601.58
JNE3288-KR-XS,862.0,2,431.0
JNE3288-KR-XXL,1931.0,3,643.6666666666666
JNE3288-KR-XXXL,3219.0,6,536.5
JNE3291-KR-L,85775.77,179,479.19424581005586
JNE3291-KR-M,70564.0,141,500.45390070921985
JNE3291-KR-S,39668.0,79,502.126582278481
JNE3291-KR-XL,99092.0,200,495.46
JNE3291-KR-XS,13236.57,20,661.8285
JNE3291-KR-XXL,64204.95,121,530.6194214876033
JNE3291-KR-XXXL,28058.9,57,492.26140350877193
JNE3294-KR-L,18300.62,37,494.61135135135135
JNE3294-KR-M,13433.0,27,497.51851851851853
JNE3294-KR-S,9991.43,18,555.0794444444444
JNE3294-KR-XL,16818.24,36,467.1733333333334
JNE3294-KR-XS,5437.43,12,453.1191666666667
JNE3294-KR-XXL,27447.0,56,490.125
JNE3294-KR-XXXL,17956.43,32,561.1384375
JNE3296-KR-L,1555.0,3,518.3333333333334
JNE3296-KR-M,862.0,2,431.0
JNE3296-KR-S,431.0,1,431.0
JNE3296-KR-XL,862.0,2,431.0
JNE3296-KR-XXL,1724.0,4,431.0
JNE3311-KR-A-XS,605.0,1,605.0
JNE3311-KR-L,4164.48,6,694.0799999999999
JNE3311-KR-M,6583.0,10,658.3
JNE3311-KR-S,4175.0,7,596.4285714285714
JNE3311-KR-XL,1198.0,2,599.0
JNE3311-KR-XS,7793.0,12,649.4166666666666
JNE3311-KR-XXL,1797.0,3,599.0
JNE3311-KR-XXXL,6542.48,10,654.2479999999999
JNE3313-KR-A-L,4074.0,7,582.0
JNE3313-KR-A-M,2374.0,3,791.3333333333334
JNE3313-KR-A-S,582.0,2,291.0
JNE3313-KR-A-XL,1746.0,3,582.0
JNE3313-KR-A-XS,2933.0,4,733.25
JNE3313-KR-A-XXL,5787.0,10,578.7
JNE3313-KR-A-XXXL,5228.0,8,653.5
JNE3313-KR-M,582.0,1,582.0
JNE3313-KR-S,1769.0,2,884.5
JNE3313-KR-XL,1746.0,3,582.0
JNE3313-KR-XS,582.0,1,582.0
JNE3313-KR-XXL,1746.0,3,582.0
JNE3313-KR-XXXL,1164.0,2,582.0
JNE3323-KR-A-L,568.0,2,284.0
JNE3323-KR-A-M,301.0,1,301.0
JNE3323-KR-A-S,264.0,1,264.0
JNE3323-KR-A-XL,531.0,2,265.5
JNE3323-KR-A-XS,1335.0,5,267.0
JNE3323-KR-A-XXXL,267.0,1,267.0
JNE3323-KR-L,264.0,1,264.0
JNE3323-KR-M,264.0,1,264.0
JNE3323-KR-S,264.0,1,264.0
JNE3323-KR-XS,264.0,1,264.0
JNE3323-KR-XXXL,264.0,1,264.0
JNE3334-KR-L,17213.72,41,419.8468292682927
JNE3334-KR-M,10074.0,29,347.37931034482756
JNE3334-KR-S,7198.05,18,399.89166666666665
JNE3334-KR-XL,14423.72,36,400.6588888888889
JNE3334-KR-XXL,17539.02,40,438.4755
JNE3336-KR-M,1640.0,3,546.6666666666666
JNE3336-KR-S,330.0,1,330.0
JNE3336-KR-XL,330.0,1,330.0
JNE3336-KR-XS,1680.0,5,336.0
JNE3338-KR-S,301.0,2,150.5
JNE3339-KR-XS,1590.0,5,318.0
JNE3342-KR-S,424.0,1,424.0
JNE3344-KR-L,299.0,1,299.0
JNE3346-KR-M,301.0,1,301.0
JNE3346-KR-XL,301.0,1,301.0
JNE3346-KR-XXL,301.0,1,301.0
JNE3348-KR-L,3861.0,9,429.0
JNE3348-KR-M,1252.05,2,626.025
JNE3348-KR-S,1704.0,4,426.0
JNE3348-KR-XL,2153.0,5,430.6
JNE3348-KR-XS,1721.0,4,430.25
JNE3348-KR-XXL,2294.0,5,458.8
JNE3348-KR-XXXL,2125.0,5,425.0
JNE3351-KR-XL,284.0,1,284.0
JNE3355-KR-XL,448.0,1,448.0
JNE3359-KR-L,3596.19,5,719.238
JNE3359-KR-M,1238.0,3,412.6666666666667
JNE3359-KR-S,1541.43,3,513.8100000000001
JNE3359-KR-XL,1909.96,3,636.6533333333333
JNE3359-KR-XXL,2729.0,7,389.85714285714283
JNE3360-KR-S,299.0,1,299.0
JNE3362-KR-XXXL,362.0,1,362.0
JNE3363-KR-1032-L,6553.0,17,385.47058823529414
JNE3363-KR-1032-M,7841.0,21,373.3809523809524
JNE3363-KR-1032-S,1151.0,3,383.6666666666667
JNE3363-KR-1032-XL,14462.0,35,413.2
JNE3363-KR-1032-XS,3742.1,9,415.7888888888889
JNE3363-KR-1032-XXL,14004.1,34,411.88529411764705
JNE3363-KR-1032-XXXL,14637.1,36,406.5861111111111
JNE3364-KR-1051-A-L,31534.0,80,394.175
JNE3364-KR-1051-A-M,13812.0,20,690.6
JNE3364-KR-1051-A-S,4741.1,10,474.11
JNE3364-KR-1051-A-XL,9246.91,21,440.3290476190476
JNE3364-KR-1051-A-XS,8102.0,15,540.1333333333333
JNE3364-KR-1051-A-XXL,5597.82,11,508.89272727272726
JNE3364-KR-1051-A-XXXL,8195.6,15,546.3733333333333
JNE3364-KR-1051-L,1733.0,3,577.6666666666666
JNE3364-KR-1051-M,376.0,1,376.0
JNE3364-KR-1051-S,376.0,1,376.0
JNE3364-KR-1051-XL,1128.0,3,376.0
JNE3364-KR-1051-XS,605.0,0,inf
JNE3364-KR-1051-XXL,1128.0,3,376.0
JNE3364-KR-1051-XXXL,2615.0,7,373.57142857142856
JNE3365-KR-1052-A-L,5833.2,12,486.09999999999997
JNE3365-KR-1052-A-M,18802.9,35,537.2257142857143
JNE3365-KR-1052-A-S,12049.0,24,502.0416666666667
JNE3365-KR-1052-A-XL,16930.4,38,445.5368421052632
JNE3365-KR-1052-A-XS,2944.1,7,420.5857142857143
JNE3365-KR-1052-A-XXL,10409.3,20,520.4649999999999
JNE3365-KR-1052-A-XXXL,9933.4,21,473.0190476190476
JNE3365-KR-1052-L,5722.0,12,476.8333333333333
JNE3365-KR-1052-M,1128.0,3,376.0
JNE3365-KR-1052-S,365.0,1,365.0
JNE3365-KR-1052-XL,7580.0,17,445.88235294117646
JNE3366-KR-1053-A-L,376.0,1,376.0
JNE3366-KR-1053-A-XS,605.0,1,605.0
JNE3366-KR-1053-A-XXL,1516.0,4,379.0
JNE3366-KR-1053-A-XXXL,1880.0,5,376.0
JNE3366-KR-1053-L,20181.0,45,448.46666666666664
JNE3366-KR-1053-M,16192.0,38,426.10526315789474
JNE3366-KR-1053-S,7062.0,14,504.42857142857144
JNE3366-KR-1053-XL,21215.0,45,471.44444444444446
JNE3366-KR-1053-XS,3989.0,9,443.22222222222223
JNE3366-KR-1053-XXL,25071.0,65,385.7076923076923
JNE3366-KR-1053-XXXL,28172.0,70,402.45714285714286
JNE3368-KR-L,47883.14,93,514.8724731182796
JNE3368-KR-M,35501.57,69,514.5155072463768
JNE3368-KR-S,28662.3,52,551.1980769230769
JNE3368-KR-XL,59409.0,116,512.1465517241379
JNE3368-KR-XS,23706.57,42,564.4421428571428
JNE3368-KR-XXL,109466.57,208,526.2815865384616
JNE3368-KR-XXXL,96501.99,180,536.1221666666667
JNE3369-KR-L,2776.0,5,555.2
JNE3369-KR-M,892.0,2,446.0
JNE3369-KR-S,399.0,1,399.0
JNE3369-KR-XL,1285.0,3,428.3333333333333
JNE3369-KR-XS,2183.0,5,436.6
JNE3369-KR-XXL,4006.0,8,500.75
JNE3369-KR-XXXL,1184.0,2,592.0
JNE3370-KR-L,610.0,2,305.0
JNE3370-KR-S,305.0,1,305.0
JNE3370-KR-XXL,305.0,1,305.0
JNE3371-KR-M,11820.85,27,437.80925925925925
JNE3371-KR-S,5537.99,11,503.45363636363635
JNE3371-KR-XL,4928.1900000000005,12,410.68250000000006
JNE3371-KR-XS,1252.0,2,626.0
JNE3371-KR-XXL,1024.0,3,341.3333333333333
JNE3371-KR-XXXL,2752.0,8,344.0
JNE3373-KR-L,48757.0,116,420.3189655172414
JNE3373-KR-M,77307.58,174,444.2964367816092
JNE3373-KR-S,38525.1,93,414.2483870967742
JNE3373-KR-XL,73196.67,170,430.5686470588235
JNE3373-KR-XS,22283.0,49,454.7551020408163
JNE3373-KR-XXL,89717.1,209,429.2684210526316
JNE3373-KR-XXXL,111552.5,259,430.7046332046332
JNE3375-KR-S,249.0,1,249.0
JNE3375-KR-XXXL,602.0,2,301.0
JNE3376-KR-L,8968.0,21,427.04761904761904
JNE3376-KR-M,11184.0,22,508.3636363636364
JNE3376-KR-S,4674.0,11,424.90909090909093
JNE3376-KR-XL,8761.0,19,461.10526315789474
JNE3376-KR-XS,4263.0,10,426.3
JNE3376-KR-XXL,7049.0,15,469.93333333333334
JNE3376-KR-XXXL,6130.0,10,613.0
JNE3383-KR-A-L,798.0,2,399.0
JNE3383-KR-A-M,1656.19,3,552.0633333333334
JNE3383-KR-A-S,1283.0,3,427.6666666666667
JNE3383-KR-A-XL,1639.0,4,409.75
JNE3383-KR-A-XS,1240.0,3,413.3333333333333
JNE3383-KR-A-XXL,2076.0,5,415.2
JNE3383-KR-A-XXXL,2044.0,5,408.8
JNE3384-KR-L,5025.34,15,335.0226666666667
JNE3384-KR-M,4151.0,12,345.9166666666667
JNE3384-KR-S,3269.0,11,297.1818181818182
JNE3384-KR-XL,5707.0,11,518.8181818181819
JNE3384-KR-XS,3579.0,10,357.9
JNE3384-KR-XXL,4738.95,13,364.5346153846154
JNE3384-KR-XXXL,5034.9,13,387.29999999999995
JNE3386-KR-XS,627.0,2,313.5
JNE3387-KR-M,526.0,1,526.0
JNE3388-KR-L,301.0,1,301.0
JNE3389-KR-A-L,1026.0,2,513.0
JNE3389-KR-A-M,574.0,1,574.0
